simulation time,actual_yL
24.132368,0.000000
24.140701,0.000000
24.149034,0.000000
24.157367,0.000000
24.165700,0.000000
24.174033,0.000000
24.182366,0.000000
24.190699,0.000000
24.199032,0.000000
24.207365,0.000000
24.215698,0.000000
24.224031,0.000000
24.232364,0.000000
24.240697,0.000000
24.249030,0.000000
24.257363,0.000000
24.265696,0.000000
24.274029,0.000000
24.282362,0.000000
24.290695,0.000000
24.299028,0.000000
24.307361,0.000000
24.315694,0.000000
24.324027,0.000000
24.332360,0.000000
24.340693,0.000000
24.349026,0.000000
24.357359,0.000000
24.365692,0.000000
24.374025,0.000000
24.382358,0.000000
24.390691,0.000000
24.399024,0.000000
24.407357,0.000000
24.415690,0.000000
24.424023,0.000000
24.432356,0.000000
24.440689,0.000000
24.449022,0.000000
24.457355,0.000000
24.465688,0.000000
24.474021,0.000000
24.482354,0.000000
24.490687,0.000000
24.499020,0.000000
24.507353,0.000000
24.515686,0.000000
24.524019,0.000000
24.532352,0.000000
24.540685,0.000000
24.549018,0.000000
24.557351,0.000000
24.565684,0.000000
24.574017,0.000000
24.582350,0.000000
24.590683,0.000000
24.599016,0.000000
24.607349,0.000000
24.615682,0.000000
24.624015,0.000000
24.632348,0.000000
24.640681,0.000000
24.649014,0.000000
24.657347,0.000000
24.665680,0.000000
24.674013,0.000000
24.682346,0.000000
24.690679,0.000000
24.699012,0.000000
24.707345,0.000000
24.715678,0.000000
24.724011,0.000000
24.732344,0.000000
24.740677,0.000000
24.749010,0.000000
24.757343,0.000000
24.765676,0.000000
24.774009,0.000000
24.782342,0.000000
24.790675,0.000000
24.799008,0.000000
24.807341,0.000000
24.815674,0.000000
24.824007,0.000000
24.832340,0.000000
24.840673,0.000000
24.849006,0.000000
24.857339,0.000000
24.865672,0.000000
24.874005,0.000000
24.882338,0.000000
24.890671,0.000000
24.899004,0.000000
24.907337,0.000000
24.915670,0.000000
24.924003,0.000000
24.932336,0.000000
24.940669,0.000000
24.949002,0.000000
24.957335,0.000000
24.965668,0.000000
24.974001,0.000000
24.982334,0.000000
24.990667,0.000000
24.999000,0.000000
25.007333,0.000000
25.015666,0.000000
